1850,121,28,3,4,3
1418,16,9,3,4,3
1393,13,8,3,4,3
1371,11,6,3,4,3
1435,25,7,3,4,3
1379,39,15,3,4,3
1440,9,11,3,4,3
1408,21,12,3,4,3
1395,21,7,3,4,3
1388,13,8,3,4,3
1409,13,8,3,4,3
1381,23,7,3,4,3
1396,8,7,3,4,3
1384,17,9,3,4,3
1382,17,7,3,4,3
1557,8,15,3,4,3
1426,16,11,3,4,3
1395,23,10,3,4,3
1350,8,7,3,4,3
1388,12,9,3,4,3
1315,9,7,3,4,3
1355,8,8,3,4,3
1709,8,7,3,4,3
1408,9,8,3,4,3
1799,8,7,3,4,3
1369,12,8,3,4,3
1345,8,7,3,4,3
1393,15,8,3,4,3
1361,9,10,3,4,3
1785,19,10,3,4,3
1322,9,8,3,4,3
1830,10,10,3,4,3
1360,15,8,3,4,3
1368,9,11,3,4,3
1361,10,9,3,4,3
1345,8,10,3,4,3
1718,13,7,3,4,3
1322,9,9,3,4,3
1724,8,7,3,4,3
1327,9,7,3,4,3
1355,8,10,3,4,3
1362,13,11,3,4,3
1321,8,8,3,4,3
1739,15,7,3,4,3
1344,14,8,3,4,3
1724,8,8,3,4,3
1308,8,8,3,4,3
1353,15,8,3,4,3
1355,16,8,3,4,3
1333,8,10,3,4,3
1700,9,8,3,4,3
1324,9,7,3,4,3
1732,9,12,3,4,3
1340,8,9,3,4,3
1355,9,12,3,4,3
1363,15,11,3,4,3
1355,9,10,3,4,3
1700,9,8,3,4,3
1315,8,7,3,4,3
1761,9,10,3,4,3
1359,9,9,3,4,3
1401,8,10,3,4,3
1321,10,7,3,4,3
1396,9,14,3,4,3
1911,14,8,3,4,3
1352,7,7,3,4,3
1723,8,6,3,4,3
1365,11,10,3,4,3
1325,8,8,3,4,3
1349,9,11,3,4,3
1325,9,10,3,4,3
1877,9,7,3,4,3
1357,10,8,3,4,3
1759,9,9,3,4,3
1332,9,8,3,4,3
1422,9,13,3,4,3
1349,10,8,3,4,3
1409,9,8,3,4,3
1949,8,10,3,4,3
1352,9,8,3,4,3
1742,9,8,3,4,3
1419,8,8,3,4,3
1333,11,7,3,4,3
2376,9,7,3,4,3
1459,8,10,3,4,3
1726,9,11,3,4,3
1357,10,7,3,4,3
1722,8,10,3,4,3
1354,9,10,3,4,3
1364,8,7,3,4,3
1366,9,8,3,4,3
1353,9,8,3,4,3
1709,9,8,3,4,3
2371,9,8,3,4,3
1968,9,7,3,4,3
1350,9,8,3,4,3
1337,8,10,3,4,3
1338,8,8,3,4,3
1389,9,12,3,4,3
1754,8,9,3,4,3
