2e+06,585,120,17,30,-1
2e+06,556,100,17,30,-1
2e+06,567,104,17,30,-1
2e+06,738,105,17,30,-1
2e+06,568,97,17,30,-1
2e+06,567,102,17,30,-1
2e+06,589,125,17,30,-1
2e+06,599,109,17,30,-1
2e+06,579,167,17,30,-1
2e+06,582,93,17,30,-1
2e+06,599,106,18,26,-1
2e+06,605,103,18,26,-1
2e+06,597,106,18,26,-1
2e+06,610,105,18,26,-1
2e+06,666,112,18,26,-1
2e+06,593,101,18,26,-1
2e+06,611,99,18,26,-1
2e+06,600,110,18,26,-1
2e+06,655,119,18,26,-1
2e+06,641,112,18,26,-1
2e+06,589,107,19,26,-1
2e+06,574,105,19,26,-1
2e+06,588,105,19,26,-1
2e+06,569,101,19,26,-1
2e+06,592,101,19,26,-1
2e+06,601,101,19,26,-1
2e+06,633,104,19,26,-1
2e+06,585,106,19,26,-1
2e+06,605,116,19,26,-1
2e+06,614,99,19,26,-1
2e+06,587,89,18,32,-1
2e+06,579,107,18,32,-1
2e+06,643,111,18,32,-1
2e+06,582,101,18,32,-1
2e+06,632,104,18,32,-1
2e+06,576,113,18,32,-1
2e+06,577,128,18,32,-1
2e+06,547,103,18,32,-1
2e+06,619,114,18,32,-1
2e+06,578,102,18,32,-1
2e+06,684,101,17,26,-1
2e+06,532,102,17,26,-1
2e+06,634,110,17,26,-1
2e+06,638,103,17,26,-1
2e+06,582,121,17,26,-1
2e+06,596,106,17,26,-1
2e+06,648,105,17,26,-1
2e+06,621,112,17,26,-1
2e+06,674,88,17,26,-1
2e+06,624,112,17,26,-1
2e+06,695,115,19,30,-1
2e+06,627,121,19,30,-1
2e+06,632,149,19,30,-1
2e+06,760,141,19,30,-1
2e+06,716,121,19,30,-1
2e+06,649,119,19,30,-1
2e+06,665,123,19,30,-1
2e+06,682,107,19,30,-1
2e+06,724,112,19,30,-1
2e+06,684,116,19,30,-1
2e+06,662,121,17,30,-1
2e+06,595,120,17,30,-1
2e+06,609,112,17,30,-1
2e+06,719,116,17,30,-1
2e+06,616,123,17,30,-1
2e+06,624,120,17,30,-1
2e+06,698,122,17,30,-1
2e+06,639,113,17,30,-1
2e+06,580,86,17,30,-1
2e+06,611,117,17,30,-1
2e+06,545,130,15,22,-1
2e+06,545,179,15,22,-1
2e+06,552,130,15,22,-1
2e+06,534,133,15,22,-1
2e+06,541,194,15,22,-1
2e+06,523,134,15,22,-1
2e+06,534,237,15,22,-1
2e+06,689,122,15,22,-1
2e+06,498,124,15,22,-1
2e+06,513,175,15,22,-1
2e+06,540,112,17,26,-1
2e+06,601,181,17,26,-1
2e+06,550,108,17,26,-1
2e+06,556,117,17,26,-1
2e+06,587,110,17,26,-1
2e+06,545,113,17,26,-1
2e+06,537,108,17,26,-1
2e+06,590,114,17,26,-1
2e+06,514,103,17,26,-1
2e+06,603,109,17,26,-1
2e+06,573,109,18,24,-1
2e+06,556,135,18,24,-1
2e+06,598,111,18,24,-1
2e+06,540,154,18,24,-1
2e+06,559,120,18,24,-1
2e+06,614,109,18,24,-1
2e+06,517,108,18,24,-1
2e+06,590,106,18,24,-1
2e+06,561,122,18,24,-1
2e+06,553,108,18,24,-1
