3316,28,58,4,6,4
3299,74,14,4,6,4
3027,19,12,4,6,4
3109,38,29,4,6,4
3165,31,12,4,6,4
2939,19,12,4,6,4
2921,13,10,4,6,4
3229,18,11,4,6,4
2936,21,12,4,6,4
2958,19,10,4,6,4
1606,18,9,3,6,3
1579,21,9,3,6,3
1593,12,12,3,6,3
1597,12,12,3,6,3
1591,18,12,3,6,3
1647,12,10,3,6,3
1992,13,9,3,6,3
1623,11,11,3,6,3
1571,13,13,3,6,3
1555,15,10,3,6,3
2787,13,10,4,6,4
2813,13,9,4,6,4
3224,13,12,4,6,4
2809,13,12,4,6,4
3143,13,11,4,6,4
2726,12,9,4,6,4
3394,21,11,4,6,4
2717,15,11,4,6,4
2695,15,12,4,6,4
3209,13,9,4,6,4
1671,23,13,3,4,3
2285,20,8,3,4,3
1573,12,16,3,4,3
1596,21,14,3,4,3
2228,21,10,3,4,3
1559,22,12,3,4,3
2566,31,14,3,4,3
1660,14,11,3,4,3
1621,28,14,3,4,3
1573,22,11,3,4,3
1554,14,11,3,6,3
1968,11,11,3,6,3
1663,15,11,3,6,3
1970,12,11,3,6,3
1545,12,9,3,6,3
1522,13,12,3,6,3
1567,13,13,3,6,3
1538,11,9,3,6,3
1947,12,12,3,6,3
1512,12,9,3,6,3
3735,14,12,4,6,4
3348,13,10,4,6,4
3707,13,13,4,6,4
3507,13,12,4,6,4
3386,15,14,4,6,4
3770,13,12,4,6,4
3607,16,13,4,6,4
3750,17,12,4,6,4
3396,15,12,4,6,4
3913,16,13,4,6,4
1626,16,11,3,4,3
2178,12,12,3,4,3
1568,13,17,3,4,3
1957,13,9,3,4,3
1580,13,12,3,4,3
1539,12,10,3,4,3
1510,13,8,3,4,3
1674,14,8,3,4,3
1955,14,8,3,4,3
1549,14,9,3,4,3
1998,12,9,3,4,3
1625,13,13,3,4,3
1552,13,11,3,4,3
1563,15,10,3,4,3
1539,12,12,3,4,3
1957,12,8,3,4,3
1522,12,8,3,4,3
1973,12,11,3,4,3
1536,13,8,3,4,3
1585,13,12,3,4,3
2864,14,12,4,6,4
3511,13,12,4,6,4
2877,14,10,4,6,4
3250,13,10,4,6,4
2855,13,13,4,6,4
3262,13,13,4,6,4
2870,12,11,4,6,4
2843,14,12,4,6,4
3273,12,10,4,6,4
2966,13,13,4,6,4
2285,16,11,3,6,3
1634,12,9,3,6,3
1645,33,9,3,6,3
1687,13,18,3,6,3
1655,13,10,3,6,3
2041,11,10,3,6,3
1639,12,10,3,6,3
2064,12,10,3,6,3
1634,12,13,3,6,3
1635,26,11,3,6,3
