4210,189,46,4,8,4
3652,40,29,4,8,4
3532,38,29,4,8,4
3442,22,29,4,8,4
3515,45,13,4,8,4
3512,20,13,4,8,4
3615,36,13,4,8,4
3683,82,13,4,8,4
3575,26,13,4,8,4
3962,22,12,4,8,4
3492,15,13,4,8,4
3527,26,12,4,8,4
3448,20,10,4,8,4
3474,20,16,4,8,4
3436,20,11,4,8,4
3530,34,11,4,8,4
4008,17,14,4,8,4
3382,15,14,4,8,4
3955,17,17,4,8,4
3418,17,11,4,8,4
3447,21,11,4,4,4
3082,16,10,4,4,4
3062,24,13,4,4,4
3486,15,10,4,4,4
3055,17,9,4,4,4
3550,15,13,4,4,4
3007,16,10,4,4,4
3450,16,12,4,4,4
3080,14,13,4,4,4
3291,19,12,4,4,4
10330,17,13,5,6,5
9933,20,13,5,6,5
9907,20,13,5,6,5
10471,19,13,5,6,5
10224,19,13,5,6,5
9977,20,14,5,6,5
10314,26,14,5,6,5
10383,21,18,5,6,5
9973,20,13,5,6,5
9894,21,14,5,6,5
3451,17,12,4,4,4
2982,17,13,4,4,4
3695,17,9,4,4,4
3012,18,13,4,4,4
3001,19,10,4,4,4
3481,15,13,4,4,4
3129,19,11,4,4,4
3452,19,12,4,4,4
3040,19,12,4,4,4
3518,18,13,4,4,4
12258,19,14,5,8,5
11676,19,14,5,8,5
12188,20,12,5,8,5
12224,19,14,5,8,5
11740,35,13,5,8,5
11603,20,14,5,8,5
12176,34,13,5,8,5
12554,21,14,5,8,5
11700,19,14,5,8,5
12211,39,14,5,8,5
4016,17,13,4,6,4
3583,19,12,4,6,4
4030,13,13,4,6,4
3586,15,12,4,6,4
5729,19,13,4,6,4
5547,20,18,4,6,4
3854,30,19,4,6,4
4194,17,12,4,6,4
3649,16,18,4,6,4
4717,25,21,4,6,4
3238,36,36,4,6,4
3525,15,14,4,6,4
3759,17,29,4,6,4
3066,17,14,4,6,4
3524,19,14,4,6,4
3212,16,11,4,6,4
3690,15,14,4,6,4
3057,14,14,4,6,4
3638,16,18,4,6,4
3202,18,14,4,6,4
3108,21,14,4,6,4
3668,22,15,4,6,4
3021,19,13,4,6,4
3913,29,12,4,6,4
3027,19,14,4,6,4
3408,19,16,4,6,4
3140,16,15,4,6,4
3094,30,14,4,6,4
4218,16,14,4,6,4
3155,19,13,4,6,4
3538,19,11,5,6,4
2938,19,11,5,6,4
3306,16,15,5,6,4
3107,21,12,5,6,4
3052,17,14,5,6,4
3325,16,12,5,6,4
2894,19,13,5,6,4
3298,17,11,5,6,4
2886,16,11,5,6,4
3596,20,12,5,6,4
