5e+06,77,99,8,10,-1
5e+06,160,28,8,10,-1
5e+06,92,55,8,10,-1
5e+06,101,48,8,10,-1
5e+06,74,43,8,10,-1
5e+06,84,40,8,10,-1
5e+06,83,41,8,10,-1
5e+06,99,50,8,10,-1
5e+06,106,42,8,10,-1
5e+06,88,40,8,10,-1
5e+06,81,50,8,10,-1
5e+06,78,42,8,10,-1
5e+06,82,37,8,10,-1
5e+06,84,41,8,10,-1
5e+06,83,40,8,10,-1
5e+06,87,38,8,10,-1
5e+06,56,40,8,10,-1
5e+06,83,44,8,12,-1
5e+06,43,21,8,12,-1
5e+06,69,35,8,12,-1
5e+06,78,36,8,12,-1
5e+06,81,41,8,12,-1
5e+06,82,40,8,12,-1
5e+06,80,43,8,12,-1
5e+06,83,41,8,12,-1
5e+06,83,35,8,12,-1
5e+06,84,38,8,12,-1
5e+06,177,46,8,12,-1
5e+06,43,23,8,12,-1
5e+06,49,39,8,12,-1
5e+06,86,41,8,12,-1
5e+06,84,51,8,12,-1
5e+06,85,38,8,12,-1
5e+06,85,45,8,12,-1
5e+06,86,41,8,12,-1
5e+06,67,44,8,12,-1
5e+06,88,56,8,12,-1
5e+06,47,21,8,12,-1
5e+06,64,51,8,12,-1
5e+06,92,33,8,12,-1
5e+06,85,42,8,12,-1
5e+06,89,43,8,12,-1
5e+06,87,53,8,12,-1
5e+06,89,43,8,12,-1
5e+06,87,56,8,12,-1
5e+06,89,55,8,12,-1
5e+06,91,44,8,12,-1
5e+06,82,41,7,10,-1
5e+06,93,40,7,10,-1
5e+06,83,41,7,10,-1
5e+06,101,40,7,10,-1
5e+06,97,42,7,10,-1
5e+06,85,42,7,10,-1
5e+06,84,43,7,10,-1
5e+06,80,41,7,10,-1
5e+06,79,40,7,10,-1
5e+06,72,32,7,10,-1
5e+06,88,40,8,12,-1
5e+06,71,39,8,12,-1
5e+06,88,42,8,12,-1
5e+06,78,42,8,12,-1
5e+06,93,49,8,12,-1
5e+06,89,42,8,12,-1
5e+06,88,39,8,12,-1
5e+06,94,48,8,12,-1
5e+06,94,42,8,12,-1
5e+06,89,42,8,12,-1
5e+06,86,42,7,12,-1
5e+06,85,43,7,12,-1
5e+06,89,42,7,12,-1
5e+06,84,42,7,12,-1
5e+06,102,41,7,12,-1
5e+06,66,43,7,12,-1
5e+06,94,45,7,12,-1
5e+06,85,38,7,12,-1
5e+06,86,42,7,12,-1
5e+06,83,41,7,12,-1
5e+06,100,41,7,12,-1
5e+06,77,52,7,12,-1
5e+06,85,42,7,12,-1
5e+06,81,40,7,12,-1
5e+06,88,39,7,12,-1
5e+06,85,41,7,12,-1
5e+06,86,40,7,12,-1
5e+06,92,39,8,10,-1
5e+06,49,23,8,10,-1
5e+06,101,34,8,10,-1
5e+06,87,38,8,10,-1
5e+06,89,38,8,10,-1
5e+06,90,36,8,10,-1
5e+06,90,35,8,10,-1
5e+06,92,54,8,10,-1
5e+06,90,40,8,10,-1
5e+06,105,37,8,10,-1
5e+06,115,85,8,12,-1
5e+06,51,35,8,12,-1
5e+06,97,44,8,12,-1
5e+06,86,54,8,12,-1
5e+06,109,43,8,12,-1
5e+06,86,37,8,12,-1
