95675,201,112,6,8,6
79796,51,16,6,8,6
78709,52,16,6,8,6
81124,35,16,6,8,6
81541,55,17,6,8,6
80771,47,16,6,8,6
87408,35,17,6,8,6
87049,78,17,6,8,6
79796,60,17,6,8,6
79981,48,32,6,8,6
12470,29,31,5,10,5
12052,47,33,5,10,5
12850,27,42,5,10,5
12631,48,17,5,10,5
12543,47,18,5,10,5
12354,29,18,5,10,5
12738,31,18,5,10,5
12904,28,17,5,10,5
12241,27,17,5,10,5
13643,28,17,5,10,5
381506,34,17,6,8,6
361494,66,17,6,8,6
374726,64,46,6,8,6
384877,31,30,6,8,6
347478,61,25,6,8,6
353312,32,16,6,8,6
366529,43,18,6,8,6
351193,62,17,6,8,6
341545,79,17,6,8,6
410427,44,19,6,8,6
4628,46,30,4,6,4
5041,27,17,4,6,4
4566,45,16,4,6,4
4020,47,35,4,6,4
4700,46,32,4,6,4
4349,43,40,4,6,4
5555,44,19,4,6,4
6310,47,18,4,6,4
5139,28,21,4,6,4
4251,32,25,4,6,4
17842,42,24,5,8,5
17463,37,25,5,8,5
15963,30,17,5,8,5
15526,29,45,5,8,5
16549,55,34,5,8,5
16321,57,19,5,8,5
15340,50,17,5,8,5
16263,43,19,5,8,5
17159,93,38,5,8,5
15500,58,26,5,8,5
310515,31,18,6,8,6
308246,36,18,6,8,6
284766,32,27,6,8,6
266922,29,17,6,8,6
310344,32,18,6,8,6
312248,30,24,6,8,6
311165,32,20,6,8,6
259835,50,18,6,8,6
260654,32,17,6,8,6
293624,50,17,6,8,6
1.09343e+06,64,80,7,10,7
1.19523e+06,52,52,7,10,7
1.17758e+06,51,39,7,10,7
1.06366e+06,51,18,7,10,7
991978,50,18,7,10,7
989440,51,30,7,10,7
994652,32,17,7,10,7
983028,51,18,7,10,7
1.03871e+06,80,30,7,10,7
1.13366e+06,65,31,7,10,7
160485,54,30,6,8,6
143676,32,17,6,8,6
136629,32,17,6,8,6
149468,50,15,6,8,6
153491,50,35,6,8,6
160555,79,16,6,8,6
176163,57,29,6,8,6
152629,67,34,6,8,6
149883,58,21,6,8,6
135423,66,27,6,8,6
140404,48,16,6,8,6
138089,66,16,6,8,6
133557,48,16,6,8,6
135804,48,17,6,8,6
142858,30,47,6,8,6
142228,29,17,6,8,6
144947,29,30,6,8,6
148871,47,16,6,8,6
147784,48,32,6,8,6
154112,56,28,6,8,6
19544,49,39,5,8,5
18806,31,28,5,8,5
21841,49,18,5,8,5
20083,30,37,5,8,5
19102,33,17,5,8,5
18634,49,17,5,8,5
19140,31,18,5,8,5
19459,30,18,5,8,5
18749,48,18,5,8,5
18916,29,17,5,8,5
