9186,45,46,5,6,5
8941,43,29,5,6,5
8970,26,13,5,6,5
9131,19,15,5,6,5
8911,26,15,5,6,5
9003,21,14,5,6,5
8929,26,15,5,6,5
8898,23,14,5,6,5
8922,23,13,5,6,5
8978,24,13,5,6,5
10764,19,19,5,6,5
10979,28,15,5,6,5
10575,20,13,5,6,5
11491,36,28,5,6,5
11098,19,13,5,6,5
10756,21,13,5,6,5
11015,20,15,5,6,5
11057,20,14,5,6,5
10664,20,14,5,6,5
10574,22,20,5,6,5
9627,20,14,5,8,5
9592,40,30,5,8,5
9246,49,14,5,8,5
9692,28,14,5,8,5
9873,21,13,5,8,5
9331,21,14,5,8,5
9354,21,13,5,8,5
9762,21,14,5,8,5
9757,19,14,5,8,5
9233,20,18,5,8,5
4378,19,14,4,6,4
3889,18,13,4,6,4
3831,30,15,4,6,4
4509,16,13,4,6,4
3816,18,14,4,6,4
4299,16,15,4,6,4
3857,18,11,4,6,4
4591,18,21,4,6,4
3820,17,14,4,6,4
3857,20,12,4,6,4
11106,20,14,5,8,5
10621,23,15,5,8,5
10401,21,14,5,8,5
11284,20,14,5,8,5
11041,57,14,5,8,5
10485,22,16,5,8,5
11155,23,13,5,8,5
11867,23,24,5,8,5
10638,39,16,5,8,5
13724,34,24,5,8,5
25025,41,14,5,8,5
24229,36,15,5,8,5
24914,38,14,5,8,5
24340,41,29,5,8,5
25150,42,14,5,8,5
24264,57,30,5,8,5
23638,23,14,5,8,5
22677,40,29,5,8,5
23691,41,14,5,8,5
23167,40,14,5,8,5
3943,39,14,4,6,4
4161,38,30,4,6,4
3405,21,29,4,6,4
4198,39,15,4,6,4
3584,20,15,4,6,4
3879,17,15,4,6,4
3904,20,14,4,6,4
3433,19,14,4,6,4
3999,24,14,4,6,4
3424,23,14,4,6,4
12362,21,12,5,8,5
12293,19,15,5,8,5
11741,20,14,5,8,5
11798,20,14,5,8,5
12237,22,16,5,8,5
12315,21,14,5,8,5
11660,20,14,5,8,5
12382,28,14,5,8,5
12516,23,21,5,8,5
12102,22,14,5,8,5
4185,56,15,4,6,4
5129,20,15,4,6,4
4316,21,30,4,6,4
5021,20,36,4,6,4
4293,39,15,4,6,4
4531,18,14,4,6,4
4090,19,14,4,6,4
4031,18,14,4,6,4
4543,30,19,4,6,4
4254,21,13,4,6,4
14803,20,14,5,8,5
15042,21,14,5,8,5
14423,38,14,5,8,5
14955,23,26,5,8,5
14973,35,15,5,8,5
14498,20,15,5,8,5
14454,20,14,5,8,5
15240,39,27,5,8,5
15144,34,34,5,8,5
14473,40,14,5,8,5
