145293,99,80,6,10,6
127996,41,36,6,10,6
126948,63,62,6,10,6
126213,64,41,6,10,6
126777,55,19,6,10,6
127708,74,46,6,10,6
137407,61,26,6,10,6
149859,99,30,6,10,6
156173,61,34,6,10,6
152278,62,30,6,10,6
148572,169,127,6,12,6
147795,61,44,6,12,6
135751,120,37,6,12,6
130441,153,46,6,12,6
136452,62,29,6,12,6
135913,73,46,6,12,6
140234,61,143,6,12,6
138841,38,44,6,12,6
136813,62,40,6,12,6
142251,59,37,6,12,6
1.1312e+06,69,33,7,10,7
1.10229e+06,70,53,7,10,7
1.14962e+06,73,41,7,10,7
1.18659e+06,51,19,7,10,7
1.11454e+06,70,28,7,10,7
1.05434e+06,80,34,7,10,7
1.01135e+06,84,33,7,10,7
1.03033e+06,79,29,7,10,7
1.01417e+06,77,29,7,10,7
999357,77,28,7,10,7
54119,66,30,5,8,5
54535,71,23,5,8,5
52540,73,30,5,8,5
53951,69,26,5,8,5
54618,64,24,5,8,5
54171,65,29,5,8,5
54250,67,26,5,8,5
53082,70,24,5,8,5
53115,34,19,5,8,5
54272,71,19,5,8,5
1.02483e+06,38,21,7,10,7
1.07833e+06,39,22,7,10,7
1.05126e+06,38,28,7,10,7
997096,59,21,7,10,7
1.01502e+06,37,34,7,10,7
940059,57,51,7,10,7
1.01568e+06,36,20,7,10,7
1.00501e+06,55,21,7,10,7
1.01766e+06,37,33,7,10,7
1.00226e+06,56,33,7,10,7
271241,55,32,6,10,6
275112,36,37,6,10,6
264287,67,20,6,10,6
265224,35,19,6,10,6
268794,36,20,6,10,6
260306,38,40,6,10,6
265988,57,38,6,10,6
256652,72,78,6,10,6
284278,53,50,6,10,6
299946,72,31,6,10,6
1.09253e+06,37,22,7,12,7
1.12772e+06,74,50,7,12,7
1.01281e+06,56,38,7,12,7
1.03857e+06,55,32,7,12,7
1.00632e+06,56,19,7,12,7
1.00196e+06,56,38,7,12,7
1.00441e+06,56,38,7,12,7
1.02574e+06,70,33,7,12,7
1.00107e+06,37,20,7,12,7
1.00155e+06,56,53,7,12,7
1.19393e+06,77,46,8,10,7
1.20083e+06,100,20,8,10,7
1.20486e+06,38,32,8,10,7
1.16704e+06,38,44,8,10,7
1.18254e+06,60,53,8,10,7
1.15811e+06,59,38,8,10,7
1.14728e+06,39,19,8,10,7
1.15437e+06,77,36,8,10,7
1.18915e+06,60,40,8,10,7
1.19703e+06,41,52,8,10,7
127421,74,33,6,12,6
120302,38,20,6,12,6
124021,95,19,6,12,6
120055,75,50,6,12,6
120168,56,33,6,12,6
118286,55,24,6,12,6
121087,56,33,6,12,6
121961,69,28,6,12,6
127486,56,51,6,12,6
131900,74,31,6,12,6
1.58716e+06,37,20,7,12,7
1.58752e+06,75,21,7,12,7
1.76731e+06,56,40,7,12,7
1.55207e+06,39,23,7,12,7
1.69468e+06,50,24,7,12,7
1.72898e+06,111,33,7,12,7
1.76306e+06,60,57,7,12,7
1.80033e+06,70,33,7,12,7
1.66753e+06,75,22,7,12,7
1.82062e+06,81,24,7,12,7
